序号,分层,易投指数0-5,期刊全称,ISO缩写,ISSN,eISSN,2025 JIF,5年JIF,最佳JIF分区,JIF排名(主表),最佳JCI分区,主表JCI分区,JCI,最高JIF百分位,年发文量,总被引,医学相关学科,学科及分区明细,出版商,出版商分组,是否SCIE,Web of Science版本,常见OA模式,版面费参考(须官网核实),OA付费可能性,版面费查询入口,AIM作者须知检索
1470,2补-Q1且IF5到10,0,QJM-AN INTERNATIONAL JOURNAL OF MEDICINE,QJM-INT J MED,1460-2725,1460-2393,8.9,6.9,Q1,20/336,Q1,Q1,1.04,94.2,46.0,6592.0,"MEDICINE, GENERAL & INTERNAL","MEDICINE, GENERAL & INTERNAL(JIF Q1/JCI Q1)",OXFORD UNIV PRESS,Oxford UP,是,SCIE,混合为主,订阅路线通常无APC；可选OA，费用因刊而异,中,https://academic.oup.com/pages/open-research/open-access,https://www.google.com/search?q=QJM-AN+INTERNATIONAL+JOURNAL+OF+MEDICINE+aims+scope+instructions+for+authors+APC
1471,2补-Q1且IF5到10,0,Oncogenesis,ONCOGENESIS,2157-9024,2157-9024,6.0,6.3,Q1,64/333,Q1,Q1,1.22,80.9,46.0,4592.0,ONCOLOGY,ONCOLOGY(JIF Q1/JCI Q1),SPRINGERNATURE,Springer Nature,是,SCIE,混合/全OA,"全OA约 USD 2,090-3,490；Nature系更高；Scientific Reports已拉黑",中高,https://www.springernature.com/gp/open-research/journals-books/journals,https://www.google.com/search?q=Oncogenesis+aims+scope+instructions+for+authors+APC
1472,2补-Q1且IF5到10,0,Clinical Psychological Science,CLIN PSYCHOL SCI,2167-7026,2167-7034,5.1,5.6,Q1,14/184,Q1,Q1,1.4,92.7,46.0,5509.0,"PSYCHIATRY; PSYCHOLOGY, CLINICAL","PSYCHIATRY(JIF Q1/JCI Q1) | PSYCHOLOGY, CLINICAL(JIF Q1/JCI Q1)",SAGE PUBLICATIONS INC,SAGE,是,SCIE; SSCI,混合为主,"订阅路线通常无APC；SAGE Choice常见 USD 2,000-4,000",中,https://us.sagepub.com/en-us/nam/sage-choice,https://www.google.com/search?q=Clinical+Psychological+Science+aims+scope+instructions+for+authors+APC
1473,2-Q1且IF小于5,0,Breathe,BREATHE,1810-6838,2073-4735,4.5,4.0,Q1,21/107,Q2,Q2,0.83,80.8,46.0,2103.0,RESPIRATORY SYSTEM,RESPIRATORY SYSTEM(JIF Q1/JCI Q2),EUROPEAN RESPIRATORY SOC JOURNALS LTD,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Breathe+aims+scope+instructions+for+authors+APC
1474,2-Q1且IF小于5,0,Journal of Anesthesia Analgesia and Critical Care,J ANESTH ANALG CRIT,,2731-3786,4.1,4.0,Q1,11/72,Q2,Q2,0.85,85.4,46.0,792.0,ANESTHESIOLOGY; CRITICAL CARE MEDICINE,ANESTHESIOLOGY(JIF Q1/JCI Q2) | CRITICAL CARE MEDICINE(JIF Q2/JCI Q2),SPRINGERNATURE,Springer Nature,否,ESCI,混合/全OA,"全OA约 USD 2,090-3,490；Nature系更高；Scientific Reports已拉黑",中高,https://www.springernature.com/gp/open-research/journals-books/journals,https://www.google.com/search?q=Journal+of+Anesthesia+Analgesia+and+Critical+Care+aims+scope+instructions+for+authors+APC
1475,2-Q1且IF小于5,0,SCANDINAVIAN JOURNAL OF WORK ENVIRONMENT & HEALTH,SCAND J WORK ENV HEA,0355-3140,1795-990X,4.0,5.0,Q1,79/443,Q1,Q1,1.19,82.3,46.0,5701.0,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH(JIF Q1/JCI Q1)",SCANDINAVIAN JOURNAL WORK ENVIRONMENT & HEALTH,其他,是,"SCIE, SSCI",需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=SCANDINAVIAN+JOURNAL+OF+WORK+ENVIRONMENT+&+HEALTH+aims+scope+instructions+for+authors+APC
1476,2-Q1且IF小于5,0,REHABILITATION,REHABILITATION,0034-3536,1439-1309,2.4,1.5,Q1,41/175,Q4,Q4,0.46,76.9,46.0,759.0,REHABILITATION,REHABILITATION(JIF Q1/JCI Q4),GEORG THIEME VERLAG KG,Thieme,是,SCIE,混合为主,订阅路线通常无APC；OA另计,中低,https://www.thieme.com/en-us/open-access,https://www.google.com/search?q=REHABILITATION+aims+scope+instructions+for+authors+APC
1477,2补-Q1且IF5到10,0,Cancer & Metabolism,CANCER METAB,,2049-3002,5.9,6.8,Q1,65/333,Q1,Q1,1.07,80.6,45.0,1980.0,CELL BIOLOGY; ONCOLOGY,CELL BIOLOGY(JIF Q2/JCI Q2) | ONCOLOGY(JIF Q1/JCI Q1),BMC,BMC,是,SCIE,全OA,"约 USD 1,990-2,890（旗舰刊更高）",高,https://www.biomedcentral.com/getpublished/article-processing-charges,https://www.google.com/search?q=Cancer+&+Metabolism+aims+scope+instructions+for+authors+APC
1478,2-Q1且IF小于5,0,International Braz J Urol,INT BRAZ J UROL,1677-5538,1677-6119,4.3,3.4,Q1,18/134,Q1,Q1,1.16,86.9,45.0,2903.0,UROLOGY & NEPHROLOGY,UROLOGY & NEPHROLOGY(JIF Q1/JCI Q1),BRAZILIAN SOC UROL,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=International+Braz+J+Urol+aims+scope+instructions+for+authors+APC
1479,2-Q1且IF小于5,0,INFECTIOUS DISEASE CLINICS OF NORTH AMERICA,INFECT DIS CLIN N AM,0891-5520,1557-9824,4.2,5.9,Q1,33/141,Q1,Q1,1.06,77.0,45.0,4731.0,IMMUNOLOGY; INFECTIOUS DISEASES,IMMUNOLOGY(JIF Q2/JCI Q1) | INFECTIOUS DISEASES(JIF Q1/JCI Q1),W B SAUNDERS CO-ELSEVIER INC,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=INFECTIOUS+DISEASE+CLINICS+OF+NORTH+AMERICA+aims+scope+instructions+for+authors+APC
1480,2-Q1且IF小于5,0,Mobile DNA,MOBILE DNA-UK,1759-8753,1759-8753,4.2,5.1,Q1,46/192,Q2,Q2,0.82,76.3,45.0,1853.0,GENETICS & HEREDITY,GENETICS & HEREDITY(JIF Q1/JCI Q2),BMC,BMC,是,SCIE,全OA,"约 USD 1,990-2,890（旗舰刊更高）",高,https://www.biomedcentral.com/getpublished/article-processing-charges,https://www.google.com/search?q=Mobile+DNA+aims+scope+instructions+for+authors+APC
1481,2-Q1且IF小于5,0,Korean Journal of Anesthesiology,KOREAN J ANESTHESIOL,2005-6419,2005-7563,4.0,6.2,Q1,12/72,Q1,Q1,2.12,84.0,45.0,5545.0,ANESTHESIOLOGY,ANESTHESIOLOGY(JIF Q1/JCI Q1),KOREAN SOC ANESTHESIOLOGISTS,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Korean+Journal+of+Anesthesiology+aims+scope+instructions+for+authors+APC
1482,2-Q1且IF小于5,0,JOURNAL OF NURSING SCHOLARSHIP,J NURS SCHOLARSHIP,1527-6546,1547-5069,3.9,4.3,Q1,15/194,Q1,Q1,1.39,92.5,45.0,5284.0,NURSING,NURSING(JIF Q1/JCI Q1),WILEY,Wiley,是,"SCIE, SSCI",混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=JOURNAL+OF+NURSING+SCHOLARSHIP+aims+scope+instructions+for+authors+APC
1483,2-Q1且IF小于5,0,JOURNAL OF APPLIED BEHAVIOR ANALYSIS,J APPL BEHAV ANAL,,1938-3703,3.4,2.9,Q1,34/184,Q1,Q1,1.07,81.8,45.0,5320.0,"PSYCHOLOGY, CLINICAL","PSYCHOLOGY, CLINICAL(JIF Q1/JCI Q1)",WILEY,Wiley,否,SSCI,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=JOURNAL+OF+APPLIED+BEHAVIOR+ANALYSIS+aims+scope+instructions+for+authors+APC
1484,2-Q1且IF小于5,0,Applied Health Economics and Health Policy,APPL HEALTH ECON HEA,1175-5652,1179-1896,3.1,3.8,Q1,135/626,Q2,Q1,0.87,75.6,45.0,2746.0,HEALTH CARE SCIENCES & SERVICES; HEALTH POLICY & SERVICES,HEALTH CARE SCIENCES & SERVICES(JIF Q2/JCI Q2) | HEALTH POLICY & SERVICES(JIF Q1/JCI Q2),SPRINGER INT PUBL AG,Springer,是,SSCI; SCIE,混合为主,"订阅路线通常无APC；选OA约 USD 2,790-4,290",中,https://www.springer.com/gp/open-access,https://www.google.com/search?q=Applied+Health+Economics+and+Health+Policy+aims+scope+instructions+for+authors+APC
1485,2-Q1且IF小于5,0,Journal of Special Education Technology,J SPEC EDUC TECHNOL,0162-6434,2381-3121,2.7,2.8,Q1,7/62,Q1,Q1,1.36,82.6,45.0,1194.0,REHABILITATION,REHABILITATION(JIF Q1/JCI Q1),SAGE PUBLICATIONS INC,SAGE,否,SSCI,混合为主,"订阅路线通常无APC；SAGE Choice常见 USD 2,000-4,000",中,https://us.sagepub.com/en-us/nam/sage-choice,https://www.google.com/search?q=Journal+of+Special+Education+Technology+aims+scope+instructions+for+authors+APC
1486,2-Q1且IF小于5,0,AMERICAN JOURNAL OF CRITICAL CARE,AM J CRIT CARE,1062-3264,1937-710X,2.6,3.0,Q1,44/194,Q2,Q2,0.73,77.6,45.0,2830.0,CRITICAL CARE MEDICINE; NURSING,CRITICAL CARE MEDICINE(JIF Q2/JCI Q2) | NURSING(JIF Q1/JCI Q2),AMER ASSOC CRITICAL CARE NURSES,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=AMERICAN+JOURNAL+OF+CRITICAL+CARE+aims+scope+instructions+for+authors+APC
1487,2-Q1且IF小于5,0,Advances in Respiratory Medicine,ADV RESPIR MED,2451-4934,2543-6031,4.5,2.1,Q1,21/107,Q2,Q2,0.73,80.8,44.0,843.0,RESPIRATORY SYSTEM,RESPIRATORY SYSTEM(JIF Q1/JCI Q2),MDPI,MDPI,否,ESCI,全OA,"约 CHF 1,600-2,900（如 JCM=CHF 2,600）",高,https://www.mdpi.com/about/apc,https://www.google.com/search?q=Advances+in+Respiratory+Medicine+aims+scope+instructions+for+authors+APC
1488,2-Q1且IF小于5,0,Journal of Pathology Clinical Research,J PATHOL CLIN RES,,2056-4538,4.1,4.1,Q1,13/89,Q1,Q1,1.63,86.0,44.0,1348.0,PATHOLOGY,PATHOLOGY(JIF Q1/JCI Q1),WILEY,Wiley,是,SCIE,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=Journal+of+Pathology+Clinical+Research+aims+scope+instructions+for+authors+APC
1489,2-Q1且IF小于5,0,Neuroethics,NEUROETHICS-NETH,1874-5490,1874-5504,3.7,3.1,Q1,11/78,Q1,Q1,1.62,86.5,44.0,1037.0,"MEDICAL ETHICS; SOCIAL SCIENCES, BIOMEDICAL","MEDICAL ETHICS(JIF Q2/JCI Q1) | SOCIAL SCIENCES, BIOMEDICAL(JIF Q1/JCI Q1)",SPRINGER,Springer,是,SSCI; SCIE,混合为主,"订阅路线通常无APC；选OA约 USD 2,790-4,290",中,https://www.springer.com/gp/open-access,https://www.google.com/search?q=Neuroethics+aims+scope+instructions+for+authors+APC
1490,2-Q1且IF小于5,0,CLINICS IN PERINATOLOGY,CLIN PERINATOL,0095-5108,1557-9840,3.7,3.3,Q1,16/190,Q1,Q1,1.44,91.8,44.0,3214.0,OBSTETRICS & GYNECOLOGY; PEDIATRICS,OBSTETRICS & GYNECOLOGY(JIF Q1/JCI Q1) | PEDIATRICS(JIF Q1/JCI Q1),W B SAUNDERS CO-ELSEVIER INC,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=CLINICS+IN+PERINATOLOGY+aims+scope+instructions+for+authors+APC
1491,2-Q1且IF小于5,0,Korean Journal of Family Medicine,KOREAN J FAM MED,2092-6715,2092-6715,3.4,3.5,Q1,7/29,Q2,Q2,1.23,77.6,44.0,1694.0,PRIMARY HEALTH CARE,PRIMARY HEALTH CARE(JIF Q1/JCI Q2),KOREAN ACAD FAMILY MEDICINE,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Korean+Journal+of+Family+Medicine+aims+scope+instructions+for+authors+APC
1492,2补-Q1且IF5到10,0,TRENDS IN CARDIOVASCULAR MEDICINE,TRENDS CARDIOVAS MED,1050-1738,1873-2615,8.6,8.0,Q1,24/237,Q1,Q1,2.47,90.1,43.0,4641.0,CARDIAC & CARDIOVASCULAR SYSTEMS,CARDIAC & CARDIOVASCULAR SYSTEMS(JIF Q1/JCI Q1),ELSEVIER SCIENCE LONDON,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=TRENDS+IN+CARDIOVASCULAR+MEDICINE+aims+scope+instructions+for+authors+APC
1493,2补-Q1且IF5到10,0,Immunity & Ageing,IMMUN AGEING,1742-4933,1742-4933,8.3,7.9,Q1,7/72,Q1,Q1,1.33,91.0,43.0,3583.0,GERIATRICS & GERONTOLOGY; IMMUNOLOGY,GERIATRICS & GERONTOLOGY(JIF Q1/JCI Q1) | IMMUNOLOGY(JIF Q1/JCI Q1),BMC,BMC,是,SCIE,全OA,"约 USD 1,990-2,890（旗舰刊更高）",高,https://www.biomedcentral.com/getpublished/article-processing-charges,https://www.google.com/search?q=Immunity+&+Ageing+aims+scope+instructions+for+authors+APC
1494,2补-Q1且IF5到10,0,Translational Research,TRANSL RES,1931-5244,1878-1810,6.1,6.9,Q1,31/336,Q1,Q1,1.85,90.9,43.0,7610.0,"MEDICAL LABORATORY TECHNOLOGY; MEDICINE, GENERAL & INTERNAL; MEDICINE, RESEARCH & EXPERIMENTAL","MEDICAL LABORATORY TECHNOLOGY(JIF Q1/JCI Q1) | MEDICINE, GENERAL & INTERNAL(JIF Q1/JCI Q1) | MEDICINE, RESEARCH & EXPERIMENTAL(JIF Q1/JCI Q1)",ELSEVIER SCIENCE INC,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=Translational+Research+aims+scope+instructions+for+authors+APC
1495,2补-Q1且IF5到10,0,PHARMACEUTICAL BIOLOGY,PHARM BIOL,1388-0209,1744-5116,6.0,5.0,Q1,32/285,Q1,Q1,1.7,87.2,43.0,10407.0,MEDICAL LABORATORY TECHNOLOGY; PHARMACOLOGY & PHARMACY,MEDICAL LABORATORY TECHNOLOGY(JIF Q1/JCI Q1) | PHARMACOLOGY & PHARMACY(JIF Q1/JCI Q1),TAYLOR & FRANCIS LTD,Taylor & Francis,是,SCIE,混合为主,"订阅路线通常无APC；Open Select常见 USD 2,500-3,500",中,https://authorservices.taylorandfrancis.com/publishing-open-access/,https://www.google.com/search?q=PHARMACEUTICAL+BIOLOGY+aims+scope+instructions+for+authors+APC
1496,2补-Q1且IF5到10,0,One Health Outlook,ONE HEALTH OUTLOOK,2524-4655,2524-4655,5.9,6.6,Q1,34/443,Q2,Q2,0.81,92.4,43.0,738.0,"INFECTIOUS DISEASES; MICROBIOLOGY; PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","INFECTIOUS DISEASES(JIF Q1/JCI Q2) | MICROBIOLOGY(JIF Q1/JCI Q2) | PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH(JIF Q1/JCI Q2)",BMC,BMC,否,ESCI,全OA,"约 USD 1,990-2,890（旗舰刊更高）",高,https://www.biomedcentral.com/getpublished/article-processing-charges,https://www.google.com/search?q=One+Health+Outlook+aims+scope+instructions+for+authors+APC
1497,2补-Q1且IF5到10,0,Journal of Inflammation-London,J INFLAMM-LOND,1476-9255,1476-9255,5.8,5.1,Q1,40/183,Q2,Q2,0.89,78.4,43.0,2258.0,IMMUNOLOGY,IMMUNOLOGY(JIF Q1/JCI Q2),BMC,BMC,是,SCIE,全OA,"约 USD 1,990-2,890（旗舰刊更高）",高,https://www.biomedcentral.com/getpublished/article-processing-charges,https://www.google.com/search?q=Journal+of+Inflammation-London+aims+scope+instructions+for+authors+APC
1498,2补-Q1且IF5到10,0,Phenomics,PHENOMICS,2730-583X,2730-5848,5.5,5.8,Q1,33/192,Q1,Q1,1.2,83.1,43.0,956.0,GENETICS & HEREDITY,GENETICS & HEREDITY(JIF Q1/JCI Q1),SPRINGERNATURE,Springer Nature,否,ESCI,混合/全OA,"全OA约 USD 2,090-3,490；Nature系更高；Scientific Reports已拉黑",中高,https://www.springernature.com/gp/open-research/journals-books/journals,https://www.google.com/search?q=Phenomics+aims+scope+instructions+for+authors+APC
1499,2补-Q1且IF5到10,0,BRAIN PATHOLOGY,BRAIN PATHOL,1015-6305,1750-3639,5.0,5.7,Q1,7/89,Q1,Q1,1.45,92.7,43.0,6585.0,CLINICAL NEUROLOGY; NEUROSCIENCES; PATHOLOGY,CLINICAL NEUROLOGY(JIF Q1/JCI Q1) | NEUROSCIENCES(JIF Q1/JCI Q1) | PATHOLOGY(JIF Q1/JCI Q1),WILEY,Wiley,是,SCIE,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=BRAIN+PATHOLOGY+aims+scope+instructions+for+authors+APC
1500,2-Q1且IF小于5,0,BioScience Trends,BIOSCI TRENDS,1881-7815,1881-7823,4.9,5.1,Q1,15/106,Q1,Q1,1.0,86.3,43.0,2554.0,BIOLOGY,BIOLOGY(JIF Q1/JCI Q1),IRCA-BSSA,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=BioScience+Trends+aims+scope+instructions+for+authors+APC
1501,2-Q1且IF小于5,0,International Journal of Health Policy and Management,INT J HEALTH POLICY,,2322-5939,4.9,4.9,Q1,8/125,Q1,Q1,0.99,94.0,43.0,4310.0,HEALTH CARE SCIENCES & SERVICES; HEALTH POLICY & SERVICES,HEALTH CARE SCIENCES & SERVICES(JIF Q1/JCI Q2) | HEALTH POLICY & SERVICES(JIF Q1/JCI Q1),KERMAN UNIV MEDICAL SCIENCES,其他,是,SCIE; SSCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=International+Journal+of+Health+Policy+and+Management+aims+scope+instructions+for+authors+APC
1502,2-Q1且IF小于5,0,JOURNAL OF HEALTH AND SOCIAL BEHAVIOR,J HEALTH SOC BEHAV,0022-1465,2150-6000,3.6,6.0,Q1,15/222,Q1,Q1,1.61,84.4,43.0,11979.0,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH; SOCIAL SCIENCES, BIOMEDICAL","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH(JIF Q1/JCI Q1) | SOCIAL SCIENCES, BIOMEDICAL(JIF Q1/JCI Q1)",SAGE PUBLICATIONS INC,SAGE,否,SSCI,混合为主,"订阅路线通常无APC；SAGE Choice常见 USD 2,000-4,000",中,https://us.sagepub.com/en-us/nam/sage-choice,https://www.google.com/search?q=JOURNAL+OF+HEALTH+AND+SOCIAL+BEHAVIOR+aims+scope+instructions+for+authors+APC
1503,2-Q1且IF小于5,0,Seminars in Fetal & Neonatal Medicine,SEMIN FETAL NEONAT M,1744-165X,1878-0946,2.9,3.9,Q1,33/190,Q1,Q1,1.35,82.9,43.0,3487.0,PEDIATRICS,PEDIATRICS(JIF Q1/JCI Q1),ELSEVIER SCI LTD,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=Seminars+in+Fetal+&+Neonatal+Medicine+aims+scope+instructions+for+authors+APC
1504,2补-Q1且IF5到10,0,ALLERGOLOGY INTERNATIONAL,ALLERGOL INT,1323-8930,1440-1592,6.2,7.3,Q1,8/40,Q1,Q1,1.33,81.3,42.0,4272.0,ALLERGY; IMMUNOLOGY,ALLERGY(JIF Q1/JCI Q1) | IMMUNOLOGY(JIF Q1/JCI Q1),JAPANESE SOC ALLERGOLOGY,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=ALLERGOLOGY+INTERNATIONAL+aims+scope+instructions+for+authors+APC
1505,2补-Q1且IF5到10,0,Journal of Zhejiang University-SCIENCE B,J ZHEJIANG UNIV-SC B,1673-1581,1862-1783,5.7,5.7,Q1,37/180,Q2,Q2,0.86,79.7,42.0,5163.0,"BIOCHEMISTRY & MOLECULAR BIOLOGY; BIOTECHNOLOGY & APPLIED MICROBIOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL","BIOCHEMISTRY & MOLECULAR BIOLOGY(JIF Q1/JCI Q2) | BIOTECHNOLOGY & APPLIED MICROBIOLOGY(JIF Q1/JCI Q2) | MEDICINE, RESEARCH & EXPERIMENTAL(JIF Q1/JCI Q2)",ZHEJIANG UNIV PRESS,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Journal+of+Zhejiang+University-SCIENCE+B+aims+scope+instructions+for+authors+APC
1506,2补-Q1且IF5到10,0,JMIR Nursing,JMIR NURS,,2562-7600,5.0,,Q1,8/194,Q1,Q1,1.82,96.1,42.0,613.0,NURSING,NURSING(JIF Q1/JCI Q1),"JMIR PUBLICATIONS, INC",其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=JMIR+Nursing+aims+scope+instructions+for+authors+APC
1507,2-Q1且IF小于5,0,JOURNAL OF SPORT MANAGEMENT,J SPORT MANAGE,0888-4773,1543-270X,4.6,4.7,Q1,12/136,Q1,Q1,1.14,91.5,42.0,3468.0,SPORT SCIENCES,SPORT SCIENCES(JIF Q1/JCI Q1),HUMAN KINETICS PUBL INC,其他,是,SSCI; SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=JOURNAL+OF+SPORT+MANAGEMENT+aims+scope+instructions+for+authors+APC
1508,2-Q1且IF小于5,0,Journal of Healthcare Informatics Research,J HEALTHC INFORM RES,2509-4971,2509-498X,4.6,6.4,Q1,33/194,Q1,Q1,1.1,83.2,42.0,919.0,HEALTH CARE SCIENCES & SERVICES; MEDICAL INFORMATICS,HEALTH CARE SCIENCES & SERVICES(JIF Q1/JCI Q1) | MEDICAL INFORMATICS(JIF Q2/JCI Q2),SPRINGERNATURE,Springer Nature,否,ESCI,混合/全OA,"全OA约 USD 2,090-3,490；Nature系更高；Scientific Reports已拉黑",中高,https://www.springernature.com/gp/open-research/journals-books/journals,https://www.google.com/search?q=Journal+of+Healthcare+Informatics+Research+aims+scope+instructions+for+authors+APC
1509,2-Q1且IF小于5,0,Global Transitions,GLOB TRANSIT,2589-7918,2589-7918,4.2,,Q1,71/443,Q1,Q1,1.23,84.1,42.0,641.0,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH(JIF Q1/JCI Q1)",KEAI PUBLISHING LTD,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Global+Transitions+aims+scope+instructions+for+authors+APC
1510,2-Q1且IF小于5,0,Annals of Physical and Rehabilitation Medicine,ANN PHYS REHABIL MED,1877-0657,1877-0665,4.0,5.5,Q1,7/175,Q1,Q1,1.58,96.3,42.0,3839.0,REHABILITATION,REHABILITATION(JIF Q1/JCI Q1),ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=Annals+of+Physical+and+Rehabilitation+Medicine+aims+scope+instructions+for+authors+APC
1511,2-Q1且IF小于5,0,World Journal Of Emergency Medicine,WORLD J EMERG MED,1920-8642,1920-8642,3.8,3.3,Q1,9/55,Q1,Q1,1.23,84.5,42.0,1221.0,EMERGENCY MEDICINE,EMERGENCY MEDICINE(JIF Q1/JCI Q1),ZHEJIANG UNIV PRESS,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=World+Journal+Of+Emergency+Medicine+aims+scope+instructions+for+authors+APC
1512,2补-Q1且IF5到10,0,Journal of Integrative Medicine-JIM,J INTEGR MED-JIM,2095-4964,2095-4964,5.2,4.6,Q1,9/48,Q1,Q1,1.11,82.3,41.0,2271.0,INTEGRATIVE & COMPLEMENTARY MEDICINE,INTEGRATIVE & COMPLEMENTARY MEDICINE(JIF Q1/JCI Q1),ELSEVIER,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=Journal+of+Integrative+Medicine-JIM+aims+scope+instructions+for+authors+APC
1513,2-Q1且IF小于5,0,EFORT Open Reviews,EFORT OPEN REV,2396-7544,2058-5241,4.6,5.7,Q1,15/147,Q1,Q1,1.56,90.1,41.0,4577.0,ORTHOPEDICS,ORTHOPEDICS(JIF Q1/JCI Q1),BIOSCIENTIFICA LTD,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=EFORT+Open+Reviews+aims+scope+instructions+for+authors+APC
1514,2-Q1且IF小于5,0,Non-Coding RNA,NON-CODING RNA,,2311-553X,4.2,4.2,Q1,46/192,Q3,Q3,0.59,76.3,41.0,1927.0,BIOCHEMISTRY & MOLECULAR BIOLOGY; GENETICS & HEREDITY,BIOCHEMISTRY & MOLECULAR BIOLOGY(JIF Q2/JCI Q3) | GENETICS & HEREDITY(JIF Q1/JCI Q3),MDPI,MDPI,否,ESCI,全OA,"约 CHF 1,600-2,900（如 JCM=CHF 2,600）",高,https://www.mdpi.com/about/apc,https://www.google.com/search?q=Non-Coding+RNA+aims+scope+instructions+for+authors+APC
1515,2-Q1且IF小于5,0,Interface Focus,INTERFACE FOCUS,2042-8898,2042-8901,4.0,4.6,Q1,21/106,Q1,Q1,1.07,80.7,41.0,3417.0,BIOLOGY,BIOLOGY(JIF Q1/JCI Q1),ROYAL SOC,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Interface+Focus+aims+scope+instructions+for+authors+APC
1516,2-Q1且IF小于5,0,JARO-JOURNAL OF THE ASSOCIATION FOR RESEARCH IN OTOLARYNGOLOGY,JARO-J ASSOC RES OTO,1525-3961,1438-7573,2.9,3.1,Q1,7/67,Q2,Q2,0.94,90.3,41.0,2524.0,NEUROSCIENCES; OTORHINOLARYNGOLOGY,NEUROSCIENCES(JIF Q3/JCI Q2) | OTORHINOLARYNGOLOGY(JIF Q1/JCI Q2),SPRINGER,Springer,是,SCIE,混合为主,"订阅路线通常无APC；选OA约 USD 2,790-4,290",中,https://www.springer.com/gp/open-access,https://www.google.com/search?q=JARO-JOURNAL+OF+THE+ASSOCIATION+FOR+RESEARCH+IN+OTOLARYNGOLOGY+aims+scope+instructions+for+authors+APC
